;target;text
1586003;4;Looking for good job websites, I want an Avaya job. But I don't want to move to the US 
1586079;4;dropped her iphone and the whole screens cracked but it still works  no insurance tho = error
1586192;4;@jobadge you will be able to do that in the next version, which we are waiting for Apple to approve 
1586195;4;Been testing Snow Leopard and really like the improvements they have made  One of the benefits of working for Apple!
1587070;4;#haveyouever wondered if the Digital Britain report will discuss how the internet will provide jobs for 5000 unemployed LDV van workers? 
1587170;4;Friend who works for major brand design co. is seeking a web design partner - any suggestions? (Agencies NOT individuals please) Thanks 
1587839;4;Hello im a designer. and i look freelance jobs to do  i do web , graphic, illustrations, print  let me know !!
1587901;4;"@FrayBaby What am I a pirate? &quot;me email&quot; My fingers aren't working this morning "
1588735;4;on the plus side, my new headset now makes my other USB headsets obsolete - it works with computer and telephone, neat 
1588939;4;Work has been productive so far, 367 emails to sorted and artwork completed. Waiting for more yellowsnow news so I can update to 3.0 
1591518;4;Our other website, this time for business, like the others  http://www.design-glassware.com/
1591680;4;@Ninja_Catfish my canalphones went through the wash  but they still work perfectly  and now they're clean woot
1593216;4;i have iced coffee, my phone is working, and i brought my badge key, and my heart is HAPPY  Have a great Tuesday Loves
1594188;4;@CreativeJunkie i don't have internet on my phone either but i can send and receive emails...can you do that? i just tried and it worked 
1595316;4;Pet Peeve -- business people who do not return valid-need-info phone calls  Yours?
1597299;4;@WayTooTragic LOL! Thats really awesome! But that means you called the wrong number cus my mom's at work and I have the phone next to me 
1597361;4;Finally back, many long hours in the car... I think I might need a new phone... I can't believe how much I missed being at work! 
1598012;4;@Recession101 your webpage link doesn't work. interested in reading more! 
1598478;4;"&quot;Boy do i hate it when you reach out to ppl via email and they don't respond in this business(music)....oh well such is life "
1599169;4;my crappy day was just made better by an email from @AlixFox telling me I had won some yummy April Flores art work  thanks Alix!
1599921;4;"I just switched back to Opera (using the moi skin). It's really fast &amp; stable to work with - I'm loving it  http://www.opera.com/download/"
10;2;Check this video out -- President Obama at the White House Correspondents' Dinner http://bit.ly/IMXUM
30;2;need suggestions for a good IR filter for my canon 40D ... got some? pls DM
31;2;@surfit: I just checked my google for my business- blip shows up as the second entry! Huh. Is that a good or ba... ? http://blip.fm/~6emhv
45;2;is in San Francisco at Bay to Breakers.
46;2;just landed at San Francisco
47;2;San Francisco today.  Any suggestions?
52;2;On my way to see Star Trek @ The Esquire.
53;2;Going to see star trek soon with my dad.
55;2;Bill Simmons in conversation with Malcolm Gladwell http://bit.ly/j9o50
61;2;playing with cURL and the Twitter API
63;2;playing with Java and the Twitter API
69;2;Nike owns NBA Playoffs ads w/ LeBron, Kobe, Carmelo? http://ow.ly/7Uiy  #Adidas #Billups #Howard  #Marketing #Branding
70;2;'Next time, I'll call myself Nike'
71;2;New blog post: Nike SB Dunk Low Premium 'White Gum' http://tr.im/lOtT
75;2;giving weka an app engine interface, using the bird strike data for the tests, the logo is a given.
76;2;Brand New Canon EOS 50D 15MP DSLR Camera Canon 17-85mm IS Lens ...: Web Technology Thread, Brand New Canon EOS 5.. http://u.mavrev.com/5a3t
83;2;NVIDIA Names Stanford's Bill Dally Chief Scientist, VP Of Research http://bit.ly/Fvvg9
84;2;New blog post: Harvard Versus Stanford - Who Wins? http://bit.ly/MCoCo
107;2;jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631
117;2;At GWT fireside chat @googleio
120;2;Hi there, does anyone have a great source for advice on viral marketing?... http://link.gs/YtZ8
122;2;Here's A case study on how to use viral marketing to add over 10,000 people to your list http://snipr.com/i50oz
126;2;going to see the new night at the museum  movie with my family oh boy a three year old in the movies fuin
128;2;Just saw the new Night at the Museum movie...it was...okay...lol 7\10
129;2;Going to see night at the museum 2 with tall boy
134;2;I saw Night at the Museum: Battle of the Swithsonian today. It was okay. Your typical [kids] Ben Stiller movie.
135;2;Taking Katie to see Night at the Museum.  (she picked it)
137;2;GM says expects announcment on sale of Hummer soon - Reuters: WDSUGM says expects announcment on sale of Hummer .. http://bit.ly/4E1Fv
153;2;Time Warner Cable Pulls the Plug on 'The Girlfriend Experience' - (www.tinyurl.com/m595fk)
155;2;Rocawear Heads to China, Building 300 Stores  - http://tinyurl.com/nofet3
156;2;Climate focus turns to Beijing: The United Nations, the US and European governments have called on China to co-o.. http://tinyurl.com/lto92n
157;2;myfoxdc Barrie Students Back from Trip to China: A Silver Spring high school's class trip to China has en.. http://tinyurl.com/nlhqba
158;2;Three China aerospace giants develop Tianjin Binhai  New Area,  22.9 B yuan invested   http://bit.ly/mMiDv
159;2;http://xi.gs/04FO GM CEO: China will continue to be key partner
160;2;RT @LATimesautos is now the time to buy a GM car? http://bit.ly/nRzlu
163;2;Dentist tomorrow. Have to brush well in the morning. Like I make my hair all nice before I get it cut. Why?
166;2;@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml
171;2;NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx
172;2;just started playing Major League Baseball 2K9. http://raptr.com/H3LLGWAR
173;2;Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.
174;2;Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
175;2;waiting in line at safeway.
177;2;Did not realize there is a gym above Safeway!
178;2;"@XPhile1908 I have three words for you: ""Safeway dot com"""
180;2;Bout to hit safeway I gotta eat
181;2;Jake's going to safeway!
182;2;Found a safeway. Picking up a few staples.
183;2;Safeway Super-marketing via mobile coupons http://bit.ly/ONH7w
186;2;Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O
187;2;Is Eating and Watching Movies....
188;2;eating sashimi
189;2;is eating  home made yema
190;2;eating cake
193;2;iPhone May Get Radio Tagging and Nike  : Recently-released iTunes version 8.2 suggests that VoiceOver functional.. http://tinyurl.com/oq5ctc
195;2;Launched! http://imgsearch.net  #imgsearch #ajax #jquery #webapp
197;2;RT @jquery: The Ultimate jQuery List - http://jquerylist.com/
198;2;I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
199;2;@anna_debenham what was the php jquery hack?
200;2;jQuery Cheat Sheet http://www.javascripttoolbox.com/jquery/cheatsheet/
201;2;Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5
204;2;Warren Buffet on the economy http://ping.fm/Lau0p
207;2;All-Star Basketball Classic Tuesday Features Top Talent: Chattanooga's Notre Dame High School will play host.. http://bit.ly/qltJA
209;2;"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
216;2;Man accosts Roger Federer during French Open http://ff.im/3HCPT
219;2;Investigation pending on death of Stanford CS prof / Google mentor Rajeev Motwani http://bit.ly/LwOUR tip @techmeme
220;2;I'm going to bed. It was a successful weekend. Stanford, here I come.
232;2;Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc
235;2;@mattcutts have google profiles stopped showing up in searches? cant see them anymore
241;2;Any twitter to aprs apps yet?
242;2;45 Pros You Should Be Following on Twitter - http://is.gd/sMbZ
262;2;Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG
267;2;ok.. do nothing.. just thinking about 40D
279;2;RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1
283;2;breakers. in San Francisco, CA http://loopt.us/4v88Bw.t
284;2;Heading to San Francisco
300;2;How do you use the twitter API?... http://bit.ly/4VBhH
303;2;testing Twitter API
305;2;Testing Twitter API. Remote Update
310;2;New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS
311;2;New blog post: Nike Trainer 1 http://bit.ly/394bp
320;2;#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m
324;2;#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd
325;2;Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship
348;2;Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629
351;2;Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF
